"age","race","sex","risk","value","simulation","data_type","location_code","location_name"
"13-24 years","black","male","heterosexual",30.6791915353577,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",61.5052112832019,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",68.8690595979937,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",77.7187444714635,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",96.623506144862,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",2.92637917944335,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",5.76684017503975,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",6.20929374016173,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",5.15402926214288,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",4.66609978754834,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",4.64876159771543,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",8.81291541086386,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",10.516932914288,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",11.1864974655851,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",14.0757273981464,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",64.0164324567935,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",129.432429643313,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",146.279044341041,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",157.806660666447,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",198.157669656036,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",6.04317464099017,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",10.7254134756377,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",10.5895976229761,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",8.15332664500658,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",7.15556277770365,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",11.8802335145227,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",21.3861843568343,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",23.4772007846512,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",22.4553592891277,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",26.1263985952713,3,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",254.534914698934,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",508.511619849008,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",303.413251094064,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",188.757718073525,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",156.048156747202,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",34.6256015643104,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",64.7824888978745,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",39.1362199689367,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",21.5808995475098,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",13.6644406261405,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",118.892023755067,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",212.878415858176,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",140.588020396054,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",96.5283592262638,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",88.3563084810253,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",5.33726135377692,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",36.4671355469386,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",29.3160144592141,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",20.2730444388221,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",17.6394306817175,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.0557707244780932,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.382093319343506,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.321508072184738,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.237656966486842,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",0.214862822523567,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",6.26796851236062,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",31.6190436703638,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",20.2339586173411,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",13.3146466386156,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",15.4865074179599,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",2.39857991449937,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",17.8049049826566,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",14.7948210604579,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",10.6374301756736,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",10.4263422812837,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.0266249576004886,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",0.1593353704546,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",0.133999653518754,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",0.0970408560482184,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",0.0883095602161678,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",2.70658497114441,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",13.6115977907157,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",8.72283965786838,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",5.8373920828653,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",7.14207297077119,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",3.95138363169881,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",25.5254642668676,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",17.5580194045416,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",9.26814272984464,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",4.83716885460931,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",0.800558213844533,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",4.54520442059497,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",2.77647365050218,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",1.40116209800523,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",0.694558527303598,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",9.31261811634862,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",49.9305585458544,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",28.0030962461436,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",14.7924673470904,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",9.90323063568126,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",19.6065815191982,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",48.6218124950207,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",55.9986185494094,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",70.6477034182251,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",91.2745459634397,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",1.01484238465316,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",2.5714615799661,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",2.90591982756028,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",2.87457224223454,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",2.9930003256866,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",3.12878547702024,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",7.29074393379178,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",8.79464780079762,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",10.0687467367256,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",12.8554777064361,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",37.7153329894401,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",89.8837640360776,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",104.320004711761,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",125.875161192972,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",163.774517847349,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",1.98581129616099,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",4.18926335217307,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",4.32654303687645,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",3.92408852102975,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",3.95187403773419,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",7.40622798239521,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",15.169844713901,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",16.8880233061646,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",17.3308053039513,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",20.3823123799735,4,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",263.743947852238,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",510.315470692,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",314.491592724575,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",190.352085463306,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",167.356469958834,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",34.1877008709204,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",62.1087353171245,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",38.1229352978962,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",20.8648041857738,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",13.8727939147477,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",120.969721055674,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",207.029185982756,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",145.349654522764,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",99.7619062885807,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",97.954945464842,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",6.17415363867493,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",40.557575255113,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",31.5683197948715,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",21.1738291819777,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",17.6100817484613,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.0366451886761088,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.298226126146901,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.303086856877708,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.248604306911169,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",0.244943607916617,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",7.13563426351781,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",36.3954169082221,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",23.2079606121572,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",15.2725480970118,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",18.0493742531349,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",2.73678755924265,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",19.4477375076863,5,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
