outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Colorado Region 6",0.08058853,0.0646685099,0.1000086719
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Colorado Region 6",0.1653031316,0.1244293752,0.2162868012
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Colorado Region 6",0.0674569495,0.0513997363,0.0880647248
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Colorado Region 7",0.1358466192,0.107412528,0.1703710336
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Colorado Region 7",0.0797620764,0.0638475456,0.0992229912
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Colorado Region 7",0.1495174865,0.113568447,0.1943509316
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Colorado Region 7",0.0668694057,0.0504999711,0.0880528824
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Colorado Region 1",0.1549274165,0.1227479469,0.1936804838
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Colorado Region 1",0.0883558751,0.0705360303,0.1101441408
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Colorado Region 1",0.1878988586,0.1414921276,0.2451793203
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Colorado Region 1",0.0726539087,0.0551845874,0.0950967339
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Colorado Region 2",0.1430743215,0.1120783238,0.1808960648
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Colorado Region 2",0.0816553442,0.064393738,0.10303458
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Colorado Region 2",0.1611485785,0.1198837414,0.2131767392
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Colorado Region 2",0.0674482115,0.0501747788,0.0901041648
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Colorado Region 3",0.1350082065,0.1085746289,0.1666740231
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Colorado Region 3",0.0741286482,0.0602753808,0.0908580111
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Colorado Region 3",0.1525670873,0.1166590192,0.1970620875
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Colorado Region 3",0.0616603898,0.0477466471,0.0792910935
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Colorado Region 4",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Colorado Region 4",0.0729465974,0.0575667197,0.0920341911
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Colorado Region 4",0.1436968962,0.1047211538,0.1940349105
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Colorado Region 4",0.0617475174,0.0463001208,0.0819061026
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Connecticut",0.1360428076,0.1176413977,0.1568110242
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Connecticut",0.0683761862,0.0589678949,0.0791592936
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Connecticut",0.1318630637,0.1115036686,0.155290146
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Connecticut",0.0581431838,0.0479644808,0.0703223902
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Connecticut Eastern",0.1398848299,0.1111422997,0.174600368
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Connecticut Eastern",0.0734364989,0.0582658367,0.0921705456
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Connecticut Eastern",0.1251089219,0.0920857009,0.1677861746
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Connecticut Eastern",0.0626098763,0.0470278938,0.0829055615
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Connecticut North Central",0.1458701212,0.1179099025,0.1791142848
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Connecticut North Central",0.0733520295,0.0591237345,0.0906744176
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Connecticut North Central",0.142297175,0.1092576723,0.1832721198
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Connecticut North Central",0.0628403892,0.0480673026,0.0817638765
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Connecticut Northwestern",0.1367759457,0.1090172306,0.1702521746
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Connecticut Northwestern",0.0643022398,0.0509602602,0.0808397595
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Connecticut Northwestern",0.1306276566,0.0964969056,0.1744988508
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Connecticut Northwestern",0.0546032513,0.041230913,0.0719869776
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Connecticut South Central",0.13138402,0.1048313401,0.1634343128
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Connecticut South Central",0.0692684347,0.0557424542,0.0857783596
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Connecticut South Central",0.1377333368,0.1046026389,0.1792567218
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Connecticut South Central",0.0581633142,0.0441473613,0.0762739874
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Connecticut Southwest",0.1256566956,0.0994065353,0.1576254637
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Connecticut Southwest",0.0604791904,0.0477456825,0.0763364211
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Connecticut Southwest",0.1162042159,0.0867263855,0.1540117674
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Connecticut Southwest",0.0517412045,0.0386306135,0.0689820427
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Delaware",0.1243271259,0.1065640485,0.1445719944
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Delaware",0.0776379642,0.0667999283,0.0900647214
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Delaware",0.1243192904,0.1041491593,0.1477514315
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Delaware",0.0708327302,0.0591349354,0.0846363695
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Delaware Kent",0.1290073524,0.102935411,0.1605014027
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Delaware Kent",0.0843267406,0.0675466314,0.104806866
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Delaware Kent",0.1283377684,0.0964967965,0.1687232537
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Delaware Kent",0.0769065828,0.0591216733,0.099475886
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Delaware New Castle (excluding Wilmington City)",0.1224931192,0.1005228454,0.148472601
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Delaware New Castle (excluding Wilmington City)",0.0775024676,0.0646228405,0.0926946799
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Delaware New Castle (excluding Wilmington City)",0.1273832406,0.1012501402,0.1590676142
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Delaware New Castle (excluding Wilmington City)",0.0696886511,0.0558941682,0.0865753742
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Delaware Sussex",0.1309001056,0.1034124784,0.1643547601
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Delaware Sussex",0.0742462543,0.0586386633,0.0935950157
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Delaware Sussex",0.1235792611,0.0913754857,0.1650708134
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Delaware Sussex",0.0690000679,0.0529299177,0.089488283
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Delaware Wilmington City",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Delaware Wilmington City",0.0731465025,0.0559932271,0.0950256456
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Delaware Wilmington City",0.094489933,0.0666869577,0.1322420431
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Delaware Wilmington City",0.0700827,0.0519831951,0.0938601595
Major Depressive Episode in the Past Year,12 to 17,2016-18,"District of Columbia",0.1051978357,0.0897787073,0.122907553
Major Depressive Episode in the Past Year,18 or Older,2016-18,"District of Columbia",0.0793340975,0.0690185181,0.0910406838
Major Depressive Episode in the Past Year,18 to 25,2016-18,"District of Columbia",0.126133069,0.1062469601,0.1491202207
Major Depressive Episode in the Past Year,26 or Older,2016-18,"District of Columbia",0.0704397622,0.0591901884,0.0836373354
Major Depressive Episode in the Past Year,12 to 17,2016-18,"District of Columbia Ward 1",0.1098807325,0.0847974072,0.1412387307
Major Depressive Episode in the Past Year,18 or Older,2016-18,"District of Columbia Ward 1",0.082686356,0.06536056,0.1040933743
Major Depressive Episode in the Past Year,18 to 25,2016-18,"District of Columbia Ward 1",0.1128611499,0.0801332057,0.1566790893
Major Depressive Episode in the Past Year,26 or Older,2016-18,"District of Columbia Ward 1",0.076661959,0.058572486,0.0997462417
Major Depressive Episode in the Past Year,12 to 17,2016-18,"District of Columbia Ward 2",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2016-18,"District of Columbia Ward 2",0.1019420274,0.0821530986,0.1258441302
Major Depressive Episode in the Past Year,18 to 25,2016-18,"District of Columbia Ward 2",0.1609847763,0.1220301569,0.2094085757
Major Depressive Episode in the Past Year,26 or Older,2016-18,"District of Columbia Ward 2",0.0824819874,0.0627731871,0.1076678634
Major Depressive Episode in the Past Year,12 to 17,2016-18,"District of Columbia Ward 3",0.1414201295,0.1121408343,0.1768216023
Major Depressive Episode in the Past Year,18 or Older,2016-18,"District of Columbia Ward 3",0.0988617731,0.0795722707,0.1222064904
Major Depressive Episode in the Past Year,18 to 25,2016-18,"District of Columbia Ward 3",0.1635341039,0.121909622,0.2158767059
Major Depressive Episode in the Past Year,26 or Older,2016-18,"District of Columbia Ward 3",0.0869384761,0.0670452229,0.1120255732
Major Depressive Episode in the Past Year,12 to 17,2016-18,"District of Columbia Ward 4",0.1076108668,0.0831096013,0.1382461846
Major Depressive Episode in the Past Year,18 or Older,2016-18,"District of Columbia Ward 4",0.0650629312,0.0506639518,0.0831955531
Major Depressive Episode in the Past Year,18 to 25,2016-18,"District of Columbia Ward 4",0.1139787923,0.0809469741,0.1581700314
Major Depressive Episode in the Past Year,26 or Older,2016-18,"District of Columbia Ward 4",0.0592709386,0.0446103474,0.0783543968
Major Depressive Episode in the Past Year,12 to 17,2016-18,"District of Columbia Ward 5",0.0986303635,0.0761959444,0.1267637768
Major Depressive Episode in the Past Year,18 or Older,2016-18,"District of Columbia Ward 5",0.0676428851,0.0531186283,0.0857787476
Major Depressive Episode in the Past Year,18 to 25,2016-18,"District of Columbia Ward 5",0.118732425,0.0862119046,0.1613540915
Major Depressive Episode in the Past Year,26 or Older,2016-18,"District of Columbia Ward 5",0.0582517011,0.0438901048,0.0769345189
Major Depressive Episode in the Past Year,12 to 17,2016-18,"District of Columbia Ward 6",0.0997100603,0.0769456094,0.1282734784
Major Depressive Episode in the Past Year,18 or Older,2016-18,"District of Columbia Ward 6",0.0831365444,0.065755124,0.1045980894
Major Depressive Episode in the Past Year,18 to 25,2016-18,"District of Columbia Ward 6",0.1231665046,0.0905213533,0.1654430147
Major Depressive Episode in the Past Year,26 or Older,2016-18,"District of Columbia Ward 6",0.0782061375,0.0600662151,0.1012342683
Major Depressive Episode in the Past Year,12 to 17,2016-18,"District of Columbia Ward 7",0.09293271,0.0717525729,0.1195595942
Major Depressive Episode in the Past Year,18 or Older,2016-18,"District of Columbia Ward 7",0.061836479,0.0476584501,0.0798785874
Major Depressive Episode in the Past Year,18 to 25,2016-18,"District of Columbia Ward 7",0.08418133,0.0591318833,0.1185056733
Major Depressive Episode in the Past Year,26 or Older,2016-18,"District of Columbia Ward 7",0.057838865,0.0428189661,0.0776997115
Major Depressive Episode in the Past Year,12 to 17,2016-18,"District of Columbia Ward 8",0.0925836577,0.0717563315,0.1186832109
Major Depressive Episode in the Past Year,18 or Older,2016-18,"District of Columbia Ward 8",0.0680178975,0.0539086081,0.0854862874
Major Depressive Episode in the Past Year,18 to 25,2016-18,"District of Columbia Ward 8",0.0979861363,0.0711085274,0.1335621892
Major Depressive Episode in the Past Year,26 or Older,2016-18,"District of Columbia Ward 8",0.0615647803,0.0466491469,0.080845122
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Florida",0.1301411821,0.118385103,0.1428754896
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Florida",0.061310991,0.0553044356,0.0679230072
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Florida",0.1182773646,0.1064921555,0.1311753377
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Florida",0.0536363767,0.0470995869,0.0610222881
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Florida Broward (Circuit 17)",0.1203527277,0.0984940734,0.1462753261
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Florida Broward (Circuit 17)",0.0532697681,0.0431848257,0.0655485018
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Florida Broward (Circuit 17)",0.1060831262,0.0804246512,0.1386929774
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Florida Broward (Circuit 17)",0.0463506035,0.0361579032,0.0592399687
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Florida Circuit 12",0.1369397987,0.1107592272,0.16813866
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Florida Circuit 12",0.0607654827,0.0480192121,0.0766228158
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Florida Circuit 12",0.1297058078,0.0954393212,0.1739099498
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Florida Circuit 12",0.0538597665,0.0409600981,0.0705232218
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Florida Circuit 13 (Hillsborough)",0.125413436,0.1020575387,0.1532023997
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Florida Circuit 13 (Hillsborough)",0.0679502833,0.0554648815,0.0829992375
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Florida Circuit 13 (Hillsborough)",0.1379194872,0.1078013577,0.1748035637
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Florida Circuit 13 (Hillsborough)",0.0574055001,0.0446020911,0.0736010997
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Florida Circuit 14",0.1352647657,0.1077848317,0.1684281869
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Florida Circuit 14",0.0674550507,0.0529849978,0.0855199739
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Florida Circuit 14",0.123368585,0.0897077667,0.1673380228
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Florida Circuit 14",0.059901054,0.0454233675,0.0786131631
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Florida Circuit 18",0.1419492248,0.1157084171,0.1729769473
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Florida Circuit 18",0.0665923082,0.0537183002,0.0822833869
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Florida Circuit 18",0.1229060569,0.0921777949,0.1620493448
