outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Colorado",0.0619867371,0.0497402627,0.0770040624
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Colorado Region 1",0.0803890154,0.0595655811,0.1076587251
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Colorado Region 1",0.0624237459,0.046100821,0.0840170907
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Colorado Region 1",0.0878207229,0.0659965359,0.1159658228
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Colorado Region 1",0.0570771617,0.0393559793,0.0820959052
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Colorado Region 3",0.0802461457,0.0604294293,0.1058294208
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Colorado Region 3",0.0665343623,0.0491791809,0.0894380302
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Colorado Region 3",0.0900797394,0.0678325963,0.1186942421
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Colorado Region 3",0.0622838612,0.043580444,0.0882733709
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Colorado Region 4",0.0795353562,0.0584156683,0.1074195837
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Colorado Region 4",0.0581195479,0.041352597,0.0811096778
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Colorado Region 4",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Colorado Region 4",0.0537823253,0.0360380036,0.0795426233
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Colorado Regions 2 and 7",0.0812678572,0.0640297259,0.102637937
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Colorado Regions 2 and 7",0.0667938006,0.0520073782,0.0854054682
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Colorado Regions 2 and 7",0.0903307132,0.0713558642,0.1137333594
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Colorado Regions 2 and 7",0.0629990065,0.0471360656,0.083731278
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Colorado Regions 5 and 6",0.0931220651,0.0687474476,0.1249789633
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Colorado Regions 5 and 6",0.0700846816,0.0503030098,0.0968521668
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Colorado Regions 5 and 6",0.096166262,0.0723638335,0.1267283655
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Colorado Regions 5 and 6",0.0661251575,0.0450164911,0.0961354716
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Connecticut",0.0780462294,0.0652714587,0.0930722939
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Connecticut",0.0648825951,0.0542681177,0.077403273
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Connecticut",0.0801060687,0.067045395,0.0954507025
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Connecticut",0.0625039276,0.0508205323,0.0766563595
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Connecticut Eastern",0.0774370826,0.0575568916,0.1034303134
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Connecticut Eastern",0.0645594306,0.04769139,0.0868494542
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Connecticut Eastern",0.07895824,0.0591596382,0.1046457525
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Connecticut Eastern",0.0614666493,0.0431057923,0.0869377396
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Connecticut North Central",0.076158547,0.0579220197,0.099530167
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Connecticut North Central",0.0637632523,0.0480029038,0.0842401741
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Connecticut North Central",0.0758636577,0.0577998126,0.0989798347
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Connecticut North Central",0.0619526759,0.0450072298,0.0847122276
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Connecticut Northwestern",0.0901787273,0.0685848239,0.1177122261
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Connecticut Northwestern",0.0719669969,0.0525506995,0.0978165321
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Connecticut Northwestern",0.0881655596,0.0649739035,0.1185853382
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Connecticut Northwestern",0.0697763013,0.0491353416,0.0981927735
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Connecticut South Central",0.075116803,0.0552706834,0.1013247942
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Connecticut South Central",0.0685183391,0.0507147406,0.0919664572
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Connecticut South Central",0.0849340949,0.0644377979,0.1111751089
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Connecticut South Central",0.0658574539,0.0467695043,0.0919839881
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Connecticut Southwest",0.0731895422,0.0541394545,0.0982465395
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Connecticut Southwest",0.0556184683,0.0405098393,0.0759161967
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Connecticut Southwest",0.0738456972,0.0544185966,0.0994785278
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Connecticut Southwest",0.0530388484,0.0369962653,0.0754925905
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Delaware",0.0933990729,0.0784500622,0.1108540238
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Delaware",0.0686662803,0.0577285333,0.0814971487
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Delaware",0.0929306433,0.0777917216,0.1106621959
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Delaware",0.0645261146,0.0523938449,0.0792328223
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Delaware Kent",0.0864452161,0.0655095543,0.1132606243
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Delaware Kent",0.071213565,0.052961795,0.0951235038
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Delaware Kent",0.0982883932,0.0743300604,0.1288937749
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Delaware Kent",0.0659877902,0.0462963672,0.0932358485
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Delaware New Castle (excluding Wilmington City)",0.0994064799,0.0793610566,0.1238340375
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Delaware New Castle (excluding Wilmington City)",0.0703331662,0.0556365798,0.088547896
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Delaware New Castle (excluding Wilmington City)",0.0937862739,0.0745503716,0.1173561285
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Delaware New Castle (excluding Wilmington City)",0.0659517944,0.0498230373,0.0868246658
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Delaware Sussex",0.0876591578,0.0663870297,0.1149085015
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Delaware Sussex",0.0634009216,0.0467162688,0.0855099597
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Delaware Sussex",0.0899777301,0.0672757034,0.119360161
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Delaware Sussex",0.0602213676,0.0427780401,0.0841521464
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Delaware Wilmington City",0.0838538305,0.0617658776,0.1128902033
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Delaware Wilmington City",0.067283114,0.0484302433,0.0927595965
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Delaware Wilmington City",0.0801630909,0.0592707693,0.1075775846
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Delaware Wilmington City",0.0650847525,0.0448958763,0.0934638027
Major Depressive Episode in the Past Year,12 to 17,2010-12,"District of Columbia",0.0720076179,0.0603709353,0.0856827717
Major Depressive Episode in the Past Year,18 or Older,2010-12,"District of Columbia",0.0651129215,0.0553045042,0.0765199875
Major Depressive Episode in the Past Year,18 to 25,2010-12,"District of Columbia",0.079181136,0.0669037717,0.093485768
Major Depressive Episode in the Past Year,26 or Older,2010-12,"District of Columbia",0.0617500946,0.0504325817,0.0754056736
Major Depressive Episode in the Past Year,12 to 17,2010-12,"District of Columbia Ward 1",0.0800222172,0.0590904626,0.1075213699
Major Depressive Episode in the Past Year,18 or Older,2010-12,"District of Columbia Ward 1",0.0707465412,0.0518501157,0.0958335758
Major Depressive Episode in the Past Year,18 to 25,2010-12,"District of Columbia Ward 1",0.0792751126,0.0590771058,0.105603625
Major Depressive Episode in the Past Year,26 or Older,2010-12,"District of Columbia Ward 1",0.0684519343,0.0474149036,0.0978637714
Major Depressive Episode in the Past Year,12 to 17,2010-12,"District of Columbia Ward 2",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2010-12,"District of Columbia Ward 2",0.0655569015,0.0493386867,0.0866204863
Major Depressive Episode in the Past Year,18 to 25,2010-12,"District of Columbia Ward 2",0.0801366731,0.0601428262,0.1060274287
Major Depressive Episode in the Past Year,26 or Older,2010-12,"District of Columbia Ward 2",0.0594443187,0.0412555181,0.0849417596
Major Depressive Episode in the Past Year,12 to 17,2010-12,"District of Columbia Ward 3",0.0753376668,0.0550433601,0.102304342
Major Depressive Episode in the Past Year,18 or Older,2010-12,"District of Columbia Ward 3",0.064432436,0.0480370748,0.0859185911
Major Depressive Episode in the Past Year,18 to 25,2010-12,"District of Columbia Ward 3",0.0830296337,0.0618537638,0.1106004643
Major Depressive Episode in the Past Year,26 or Older,2010-12,"District of Columbia Ward 3",0.0601879489,0.0423455082,0.0848820111
Major Depressive Episode in the Past Year,12 to 17,2010-12,"District of Columbia Ward 4",0.0795856616,0.0587853454,0.1069098712
Major Depressive Episode in the Past Year,18 or Older,2010-12,"District of Columbia Ward 4",0.065718682,0.0468282678,0.0914979441
Major Depressive Episode in the Past Year,18 to 25,2010-12,"District of Columbia Ward 4",0.0845753057,0.0617205498,0.114857069
Major Depressive Episode in the Past Year,26 or Older,2010-12,"District of Columbia Ward 4",0.0632092851,0.043395928,0.0912063605
Major Depressive Episode in the Past Year,12 to 17,2010-12,"District of Columbia Ward 5",0.0710476605,0.0526305251,0.0952615075
Major Depressive Episode in the Past Year,18 or Older,2010-12,"District of Columbia Ward 5",0.0653791101,0.0482773287,0.0879790079
Major Depressive Episode in the Past Year,18 to 25,2010-12,"District of Columbia Ward 5",0.0814724057,0.0609828267,0.1080540804
Major Depressive Episode in the Past Year,26 or Older,2010-12,"District of Columbia Ward 5",0.0616018686,0.0428750477,0.0877581606
Major Depressive Episode in the Past Year,12 to 17,2010-12,"District of Columbia Ward 6",0.0719964385,0.0521193286,0.0986651456
Major Depressive Episode in the Past Year,18 or Older,2010-12,"District of Columbia Ward 6",0.0734020099,0.0535356742,0.0998626223
Major Depressive Episode in the Past Year,18 to 25,2010-12,"District of Columbia Ward 6",0.0957992276,0.0717093328,0.1268757495
Major Depressive Episode in the Past Year,26 or Older,2010-12,"District of Columbia Ward 6",0.06936679,0.048098423,0.099060998
Major Depressive Episode in the Past Year,12 to 17,2010-12,"District of Columbia Ward 7",0.0685897215,0.0509323021,0.0917767218
Major Depressive Episode in the Past Year,18 or Older,2010-12,"District of Columbia Ward 7",0.0564693213,0.0401961213,0.0787898296
Major Depressive Episode in the Past Year,18 to 25,2010-12,"District of Columbia Ward 7",0.0641335641,0.0459997387,0.0887509899
Major Depressive Episode in the Past Year,26 or Older,2010-12,"District of Columbia Ward 7",0.0549127253,0.0371087058,0.0805442344
Major Depressive Episode in the Past Year,12 to 17,2010-12,"District of Columbia Ward 8",0.0658073613,0.0494941891,0.0870051505
Major Depressive Episode in the Past Year,18 or Older,2010-12,"District of Columbia Ward 8",0.0558783429,0.0404285229,0.0767600358
Major Depressive Episode in the Past Year,18 to 25,2010-12,"District of Columbia Ward 8",0.0639679472,0.0466423958,0.0871409148
Major Depressive Episode in the Past Year,26 or Older,2010-12,"District of Columbia Ward 8",0.053748527,0.0366295196,0.0782186015
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Florida",0.0825062281,0.0745553499,0.0912214405
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Florida",0.0595031814,0.0531834624,0.0665211032
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Florida",0.0759900279,0.0679611455,0.0848810543
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Florida",0.0569912085,0.0499305282,0.0649820489
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Florida Broward (Circuit 17)",0.0739121804,0.0586210069,0.0927988327
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Florida Broward (Circuit 17)",0.0491401808,0.0370957123,0.0648320186
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Florida Broward (Circuit 17)",0.0644543264,0.0495190248,0.0834985017
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Florida Broward (Circuit 17)",0.046962847,0.0340926238,0.0643678999
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Florida Circuit 12",0.0816463489,0.0631097137,0.1050172873
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Florida Circuit 12",0.0598346404,0.0435738426,0.0816455984
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Florida Circuit 12",0.0807497903,0.061134976,0.1059477298
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Florida Circuit 12",0.0576544216,0.0406425066,0.0811845044
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Florida Circuit 13 (Hillsborough)",0.086454977,0.067276093,0.1104538635
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Florida Circuit 13 (Hillsborough)",0.060697833,0.0467987196,0.0783854895
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Florida Circuit 13 (Hillsborough)",0.0803949501,0.064195797,0.1002439178
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Florida Circuit 13 (Hillsborough)",0.0571774082,0.0420851175,0.077245554
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Florida Circuit 14",0.0844273403,0.0637597598,0.1109999997
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Florida Circuit 14",0.065809253,0.0469484816,0.091519423
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Florida Circuit 14",0.0813210253,0.0599091615,0.1094942795
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Florida Circuit 14",0.0634307113,0.0435597549,0.0914991557
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Florida Circuit 18",0.0836918517,0.0658556228,0.1058116325
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Florida Circuit 18",0.0654531636,0.0484723133,0.087833639
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Florida Circuit 18",0.0842821112,0.0648037562,0.1089331979
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Florida Circuit 18",0.0626820855,0.0447181431,0.0872036571
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Florida Circuit 4",0.0828821398,0.0640173674,0.1066724599
