outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Colorado Region 4",0.1031601476,0.0768927382,0.1370683954
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Colorado Region 4",0.0615963942,0.047254648,0.0799257004
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Colorado Region 4",0.0771341258,0.0566287073,0.1042441326
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Colorado Region 4",0.0589797597,0.0433603599,0.0797565396
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Colorado Regions 2 and 7",0.1062750069,0.0863333498,0.1301666461
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Colorado Regions 2 and 7",0.0631342782,0.0509559705,0.0779839958
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Colorado Regions 2 and 7",0.0832133775,0.0659273072,0.1045246536
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Colorado Regions 2 and 7",0.0599062765,0.046665754,0.0766016865
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Colorado Regions 5 and 6",0.0987790166,0.0746791826,0.1295671373
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Colorado Regions 5 and 6",0.0610721448,0.0470694117,0.0788956785
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Colorado Regions 5 and 6",0.0803081029,0.0599696186,0.1067609255
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Colorado Regions 5 and 6",0.0581646539,0.0429376747,0.0783495099
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Connecticut",0.092632366,0.0772661287,0.1106879701
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Connecticut",0.062442668,0.0527810988,0.073735115
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Connecticut",0.0848474303,0.0702403116,0.1021584644
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Connecticut",0.0588731278,0.0484757508,0.0713334135
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Connecticut Eastern",0.0934336127,0.0694522758,0.1245868723
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Connecticut Eastern",0.0653572181,0.0513157996,0.0829049954
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Connecticut Eastern",0.0863754052,0.0656596416,0.1128377194
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Connecticut Eastern",0.0609474213,0.0456099179,0.0810047945
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Connecticut North Central",0.0907261477,0.0692771186,0.1179742862
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Connecticut North Central",0.0646528478,0.0512602874,0.0812447898
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Connecticut North Central",0.081208643,0.0623217559,0.1051772649
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Connecticut North Central",0.06211497,0.0475344266,0.0807885485
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Connecticut Northwestern",0.1029514492,0.0788230276,0.1333962326
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Connecticut Northwestern",0.0657298969,0.051129952,0.0841291656
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Connecticut Northwestern",0.0885207136,0.0667401699,0.1165218291
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Connecticut Northwestern",0.0625600441,0.0469519691,0.0829053067
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Connecticut South Central",0.0879060471,0.0668593426,0.11476324
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Connecticut South Central",0.0603446707,0.0475040572,0.0763778537
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Connecticut South Central",0.0894100642,0.0682296942,0.1163444266
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Connecticut South Central",0.0555827822,0.0417363968,0.0736696655
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Connecticut Southwest",0.0907620596,0.0681077004,0.1199816476
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Connecticut Southwest",0.0568729673,0.0438435037,0.0734769851
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Connecticut Southwest",0.0797065912,0.0592513669,0.1064246545
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Connecticut Southwest",0.0534506215,0.0395515531,0.0718685641
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Delaware",0.0963855801,0.0812945888,0.1139305572
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Delaware",0.0692050961,0.0590964522,0.0808941962
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Delaware",0.0945904744,0.0788563931,0.1130785615
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Delaware",0.0649648713,0.0541391657,0.0777772901
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Delaware Kent",0.0984345304,0.0766289295,0.1256011184
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Delaware Kent",0.0679847793,0.0539872594,0.085284322
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Delaware Kent",0.0938858389,0.0718521278,0.1217896635
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Delaware Kent",0.0630957218,0.0479226167,0.0826558162
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Delaware New Castle (excluding Wilmington City)",0.0973764117,0.0781225933,0.1207538953
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Delaware New Castle (excluding Wilmington City)",0.0710159896,0.0584878244,0.0859826311
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Delaware New Castle (excluding Wilmington City)",0.0968948977,0.0775493291,0.1204363546
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Delaware New Castle (excluding Wilmington City)",0.0663008119,0.0526257829,0.0832172142
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Delaware Sussex",0.0926251864,0.0706425228,0.1205610551
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Delaware Sussex",0.0674249317,0.0525934433,0.0860590134
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Delaware Sussex",0.0948820818,0.0722861422,0.1236002442
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Delaware Sussex",0.0641482595,0.0483572852,0.0846371354
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Delaware Wilmington City",0.0939503868,0.070168926,0.1247107793
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Delaware Wilmington City",0.0654077701,0.0504635367,0.0843842814
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Delaware Wilmington City",0.0797495677,0.0589434216,0.1070644127
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Delaware Wilmington City",0.0630380164,0.0468054358,0.0844017329
Major Depressive Episode in the Past Year,12 to 17,2012-14,"District of Columbia",0.0815169081,0.067910352,0.0975643208
Major Depressive Episode in the Past Year,18 or Older,2012-14,"District of Columbia",0.0658886705,0.0566843922,0.0764663661
Major Depressive Episode in the Past Year,18 to 25,2012-14,"District of Columbia",0.0785632226,0.0651940319,0.0943971554
Major Depressive Episode in the Past Year,26 or Older,2012-14,"District of Columbia",0.0631298989,0.0529584765,0.0750999696
Major Depressive Episode in the Past Year,12 to 17,2012-14,"District of Columbia Ward 1",0.0919987312,0.0678224069,0.1236499243
Major Depressive Episode in the Past Year,18 or Older,2012-14,"District of Columbia Ward 1",0.0734432487,0.0585282338,0.0917885603
Major Depressive Episode in the Past Year,18 to 25,2012-14,"District of Columbia Ward 1",0.0778064363,0.0586789921,0.1024899542
Major Depressive Episode in the Past Year,26 or Older,2012-14,"District of Columbia Ward 1",0.0724151782,0.0554763994,0.0940111452
Major Depressive Episode in the Past Year,12 to 17,2012-14,"District of Columbia Ward 2",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2012-14,"District of Columbia Ward 2",0.0763910784,0.0605593453,0.095938954
Major Depressive Episode in the Past Year,18 to 25,2012-14,"District of Columbia Ward 2",0.094854387,0.0715106222,0.1247942278
Major Depressive Episode in the Past Year,26 or Older,2012-14,"District of Columbia Ward 2",0.0696276129,0.0518166979,0.092960443
Major Depressive Episode in the Past Year,12 to 17,2012-14,"District of Columbia Ward 3",0.0940189367,0.0706983295,0.1240056068
Major Depressive Episode in the Past Year,18 or Older,2012-14,"District of Columbia Ward 3",0.0756275903,0.0598368866,0.0951635993
Major Depressive Episode in the Past Year,18 to 25,2012-14,"District of Columbia Ward 3",0.0962341803,0.0724396393,0.1267763565
Major Depressive Episode in the Past Year,26 or Older,2012-14,"District of Columbia Ward 3",0.0714203032,0.0542582922,0.0934741698
Major Depressive Episode in the Past Year,12 to 17,2012-14,"District of Columbia Ward 4",0.0924936016,0.0691358732,0.1227025773
Major Depressive Episode in the Past Year,18 or Older,2012-14,"District of Columbia Ward 4",0.0580780651,0.0449242597,0.0747817353
Major Depressive Episode in the Past Year,18 to 25,2012-14,"District of Columbia Ward 4",0.0746682243,0.0553660758,0.0999873592
Major Depressive Episode in the Past Year,26 or Older,2012-14,"District of Columbia Ward 4",0.0559271778,0.0418656567,0.0743451115
Major Depressive Episode in the Past Year,12 to 17,2012-14,"District of Columbia Ward 5",0.0779656497,0.0582322414,0.1036502204
Major Depressive Episode in the Past Year,18 or Older,2012-14,"District of Columbia Ward 5",0.0594657259,0.0468979588,0.0751359137
Major Depressive Episode in the Past Year,18 to 25,2012-14,"District of Columbia Ward 5",0.074149523,0.0557693179,0.0979589439
Major Depressive Episode in the Past Year,26 or Older,2012-14,"District of Columbia Ward 5",0.0563178084,0.0423073291,0.0746065486
Major Depressive Episode in the Past Year,12 to 17,2012-14,"District of Columbia Ward 6",0.0787513599,0.0586938162,0.1048993594
Major Depressive Episode in the Past Year,18 or Older,2012-14,"District of Columbia Ward 6",0.0715280926,0.0566627432,0.0899215857
Major Depressive Episode in the Past Year,18 to 25,2012-14,"District of Columbia Ward 6",0.0837888486,0.0633710339,0.1100124917
Major Depressive Episode in the Past Year,26 or Older,2012-14,"District of Columbia Ward 6",0.0696320975,0.0533831184,0.0903549186
Major Depressive Episode in the Past Year,12 to 17,2012-14,"District of Columbia Ward 7",0.0734016157,0.0543516952,0.098433409
Major Depressive Episode in the Past Year,18 or Older,2012-14,"District of Columbia Ward 7",0.0519416727,0.0398834307,0.0673896839
Major Depressive Episode in the Past Year,18 to 25,2012-14,"District of Columbia Ward 7",0.054000207,0.0391862862,0.0739831379
Major Depressive Episode in the Past Year,26 or Older,2012-14,"District of Columbia Ward 7",0.0515385941,0.0380456721,0.0694712027
Major Depressive Episode in the Past Year,12 to 17,2012-14,"District of Columbia Ward 8",0.073766304,0.0558126792,0.0969024692
Major Depressive Episode in the Past Year,18 or Older,2012-14,"District of Columbia Ward 8",0.0550864281,0.0430968676,0.0701669053
Major Depressive Episode in the Past Year,18 to 25,2012-14,"District of Columbia Ward 8",0.0570373773,0.0421123163,0.0768277867
Major Depressive Episode in the Past Year,26 or Older,2012-14,"District of Columbia Ward 8",0.0546204575,0.0409204165,0.0725602194
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Florida",0.0993321725,0.089929875,0.1095991088
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Florida",0.0591017827,0.0528664299,0.0660213025
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Florida",0.0760935185,0.0677330645,0.0853914014
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Florida",0.0565633962,0.0496453473,0.0643801647
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Florida Broward (Circuit 17)",0.0885905292,0.0687826957,0.1134078795
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Florida Broward (Circuit 17)",0.0538998823,0.0428288168,0.0676305636
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Florida Broward (Circuit 17)",0.0674671266,0.0525286668,0.0862670802
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Florida Broward (Circuit 17)",0.0519697066,0.0398109551,0.0675805287
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Florida Circuit 12",0.0970310555,0.0755871793,0.1237441395
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Florida Circuit 12",0.0601240006,0.0469736702,0.0766596517
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Florida Circuit 12",0.081873511,0.0634651183,0.1050225916
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Florida Circuit 12",0.0578450105,0.0437435623,0.0761303828
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Florida Circuit 13 (Hillsborough)",0.1053113868,0.0834325695,0.1321006642
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Florida Circuit 13 (Hillsborough)",0.0620133813,0.0504272449,0.0760483488
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Florida Circuit 13 (Hillsborough)",0.0750113052,0.0589158538,0.0950597724
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Florida Circuit 13 (Hillsborough)",0.0597804473,0.0469180571,0.0758882402
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Florida Circuit 14",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Florida Circuit 14",0.0635512455,0.0495338266,0.0811965373
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Florida Circuit 14",0.078097563,0.0592338906,0.1023152331
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Florida Circuit 14",0.0613585738,0.0462150002,0.0810427064
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Florida Circuit 18",0.1030476711,0.0814853004,0.1295112878
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Florida Circuit 18",0.0613759941,0.048848357,0.0768568558
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Florida Circuit 18",0.081374272,0.0640201789,0.1029153278
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Florida Circuit 18",0.0584899983,0.0448597419,0.0759324546
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Florida Circuit 4",0.0917855821,0.0723093248,0.115852582
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Florida Circuit 4",0.0581812888,0.0468712422,0.0720142532
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Florida Circuit 4",0.0736328475,0.0571208156,0.0944399602
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Florida Circuit 4",0.055588187,0.043114116,0.0714020346
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Florida Circuit 1",0.1122201229,0.0874091158,0.1429703929
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Florida Circuit 1",0.0681321317,0.0533582356,0.0866223317
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Florida Circuit 1",0.0784751393,0.060543934,0.101145238
