outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Colorado Region 6",0.1381656544,0.1090458361,0.1735469757
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Colorado Region 6",0.0755983694,0.0604209774,0.0942059787
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Colorado Region 6",0.1317810076,0.1006156135,0.1707668944
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Colorado Region 6",0.0663370819,0.0504531533,0.0867647379
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Colorado Region 7",0.1403229931,0.1107100024,0.1762867451
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Colorado Region 7",0.0733084745,0.0574043711,0.0931832732
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Colorado Region 7",0.094045387,0.0700572643,0.1251419049
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Colorado Region 7",0.0693420299,0.0519594988,0.0919755474
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Colorado Region 1",0.1438666398,0.1125677948,0.1820823901
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Colorado Region 1",0.0735136351,0.0580196785,0.0927378527
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Colorado Region 1",0.1148547596,0.0870296681,0.1501133339
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Colorado Region 1",0.0665512526,0.0502459216,0.0876594685
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Colorado Region 2",0.1454185316,0.1127032882,0.185643386
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Colorado Region 2",0.0767305693,0.0589503361,0.0993076409
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Colorado Region 2",0.1080362601,0.0801054343,0.1441794796
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Colorado Region 2",0.0710100425,0.0520566474,0.0961641628
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Colorado Region 3",0.1430427842,0.1151352259,0.176366575
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Colorado Region 3",0.076679987,0.0618340265,0.0947304549
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Colorado Region 3",0.117716066,0.0921788385,0.1491656494
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Colorado Region 3",0.070084515,0.0539978399,0.0905051269
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Colorado Region 4",0.1547779213,0.1188891436,0.1990529113
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Colorado Region 4",0.0688344851,0.0528931006,0.0891282868
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Colorado Region 4",0.1048202224,0.078030567,0.139416563
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Colorado Region 4",0.0630932818,0.0460453527,0.0858848135
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Connecticut",0.1137772992,0.0960984439,0.1342255105
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Connecticut",0.0663761813,0.0568603502,0.0773539146
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Connecticut",0.1120365835,0.0940873084,0.132907714
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Connecticut",0.0589896556,0.0488180314,0.0711221505
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Connecticut Eastern",0.126374987,0.0970879384,0.162902688
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Connecticut Eastern",0.074220252,0.0586181949,0.0935622857
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Connecticut Eastern",0.1215704395,0.0922462922,0.1585878714
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Connecticut Eastern",0.0642001196,0.0478913695,0.085563493
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Connecticut North Central",0.1090261172,0.0849553833,0.1388817841
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Connecticut North Central",0.0654368365,0.0520373121,0.0819882993
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Connecticut North Central",0.1082624574,0.0830992706,0.1398828224
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Connecticut North Central",0.0588283589,0.0446980715,0.0770652623
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Connecticut Northwestern",0.117830777,0.0917470556,0.1501045513
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Connecticut Northwestern",0.0659057197,0.0513889032,0.0841595602
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Connecticut Northwestern",0.1138915774,0.086006392,0.1493405209
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Connecticut Northwestern",0.0589943845,0.0438852437,0.0788762751
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Connecticut South Central",0.119902147,0.0932657324,0.1528633556
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Connecticut South Central",0.0715572569,0.0563895959,0.0904137989
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Connecticut South Central",0.1245427844,0.0957900255,0.1603951499
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Connecticut South Central",0.0628405168,0.0469336028,0.0836653903
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Connecticut Southwest",0.1037938236,0.0792227263,0.134869457
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Connecticut Southwest",0.0567310894,0.0436484005,0.0734339429
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Connecticut Southwest",0.0917306407,0.0694502389,0.1202352819
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Connecticut Southwest",0.0513084343,0.0375352902,0.0697691182
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Delaware",0.1122144014,0.0954987914,0.1314306824
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Delaware",0.0661727828,0.0568098253,0.0769529699
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Delaware",0.1029161244,0.0865718251,0.1219342257
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Delaware",0.0604205907,0.0502029477,0.0725589309
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Delaware Kent",0.1160188313,0.0911138005,0.1466331202
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Delaware Kent",0.060881184,0.0470829809,0.0783904564
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Delaware Kent",0.078346202,0.0582546346,0.1045975579
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Delaware Kent",0.0577576899,0.0426501214,0.0777818892
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Delaware New Castle (excluding Wilmington City)",0.111279095,0.0899601549,0.1368902765
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Delaware New Castle (excluding Wilmington City)",0.071279972,0.0588419274,0.0861066363
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Delaware New Castle (excluding Wilmington City)",0.1154761928,0.093431394,0.1419081912
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Delaware New Castle (excluding Wilmington City)",0.063801673,0.0504401536,0.0804029399
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Delaware Sussex",0.1176132248,0.0919704222,0.1492306368
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Delaware Sussex",0.0601171071,0.04645249,0.0774747621
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Delaware Sussex",0.1012353242,0.0765927823,0.1326671448
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Delaware Sussex",0.0554857782,0.0410932799,0.0745273222
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Delaware Wilmington City",0.0960046924,0.0722404339,0.1265203678
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Delaware Wilmington City",0.0627581333,0.0479581181,0.0817333685
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Delaware Wilmington City",0.0827677425,0.0610390938,0.1113143561
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Delaware Wilmington City",0.0596126782,0.0438098327,0.0806351352
Major Depressive Episode in the Past Year,12 to 17,2014-16,"District of Columbia",0.0951513847,0.0801515645,0.1126146515
Major Depressive Episode in the Past Year,18 or Older,2014-16,"District of Columbia",0.0714116157,0.0626878264,0.0812441995
Major Depressive Episode in the Past Year,18 to 25,2014-16,"District of Columbia",0.1184205261,0.0994061729,0.1405045049
Major Depressive Episode in the Past Year,26 or Older,2014-16,"District of Columbia",0.0616486428,0.0523218348,0.0725108218
Major Depressive Episode in the Past Year,12 to 17,2014-16,"District of Columbia Ward 1",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2014-16,"District of Columbia Ward 1",0.0745326188,0.0595799499,0.0928673541
Major Depressive Episode in the Past Year,18 to 25,2014-16,"District of Columbia Ward 1",0.1085516868,0.0817591704,0.1427591066
Major Depressive Episode in the Past Year,26 or Older,2014-16,"District of Columbia Ward 1",0.0670001221,0.0508710957,0.087770069
Major Depressive Episode in the Past Year,12 to 17,2014-16,"District of Columbia Ward 2",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2014-16,"District of Columbia Ward 2",0.1002540071,0.0818381188,0.1222621639
Major Depressive Episode in the Past Year,18 to 25,2014-16,"District of Columbia Ward 2",0.157211192,0.1206344789,0.2023264175
Major Depressive Episode in the Past Year,26 or Older,2014-16,"District of Columbia Ward 2",0.0801421214,0.0615940529,0.1036586621
Major Depressive Episode in the Past Year,12 to 17,2014-16,"District of Columbia Ward 3",0.119495717,0.0920795375,0.153693076
Major Depressive Episode in the Past Year,18 or Older,2014-16,"District of Columbia Ward 3",0.0839127356,0.0671868935,0.1043366633
Major Depressive Episode in the Past Year,18 to 25,2014-16,"District of Columbia Ward 3",0.149264517,0.1137295951,0.1934785208
Major Depressive Episode in the Past Year,26 or Older,2014-16,"District of Columbia Ward 3",0.0709747576,0.0537102238,0.0932419627
Major Depressive Episode in the Past Year,12 to 17,2014-16,"District of Columbia Ward 4",0.0974374203,0.0741128925,0.1270949226
Major Depressive Episode in the Past Year,18 or Older,2014-16,"District of Columbia Ward 4",0.0573868213,0.0442624057,0.0741010831
Major Depressive Episode in the Past Year,18 to 25,2014-16,"District of Columbia Ward 4",0.1031872274,0.0763096292,0.1381160593
Major Depressive Episode in the Past Year,26 or Older,2014-16,"District of Columbia Ward 4",0.0516389262,0.0381002665,0.0696401529
Major Depressive Episode in the Past Year,12 to 17,2014-16,"District of Columbia Ward 5",0.0915883898,0.0693127648,0.1200991095
Major Depressive Episode in the Past Year,18 or Older,2014-16,"District of Columbia Ward 5",0.0598142149,0.0467249584,0.0762768224
Major Depressive Episode in the Past Year,18 to 25,2014-16,"District of Columbia Ward 5",0.1125805234,0.0830297304,0.1509176563
Major Depressive Episode in the Past Year,26 or Older,2014-16,"District of Columbia Ward 5",0.0491406376,0.036087588,0.0665888766
Major Depressive Episode in the Past Year,12 to 17,2014-16,"District of Columbia Ward 6",0.0885156098,0.0659638284,0.1178049931
Major Depressive Episode in the Past Year,18 or Older,2014-16,"District of Columbia Ward 6",0.0783624375,0.062508443,0.0978179193
Major Depressive Episode in the Past Year,18 to 25,2014-16,"District of Columbia Ward 6",0.1171460126,0.0893534957,0.1521388914
Major Depressive Episode in the Past Year,26 or Older,2014-16,"District of Columbia Ward 6",0.0729118341,0.0561168536,0.0942314997
Major Depressive Episode in the Past Year,12 to 17,2014-16,"District of Columbia Ward 7",0.0865550314,0.0653921744,0.1137333664
Major Depressive Episode in the Past Year,18 or Older,2014-16,"District of Columbia Ward 7",0.0508984275,0.0397193993,0.0650107876
Major Depressive Episode in the Past Year,18 to 25,2014-16,"District of Columbia Ward 7",0.0788014177,0.0580649958,0.1061090917
Major Depressive Episode in the Past Year,26 or Older,2014-16,"District of Columbia Ward 7",0.0454052499,0.0335465055,0.0611906594
Major Depressive Episode in the Past Year,12 to 17,2014-16,"District of Columbia Ward 8",0.0872670232,0.0668360472,0.113185969
Major Depressive Episode in the Past Year,18 or Older,2014-16,"District of Columbia Ward 8",0.0584107567,0.0460336542,0.0738580514
Major Depressive Episode in the Past Year,18 to 25,2014-16,"District of Columbia Ward 8",0.0838159021,0.062282688,0.1119054276
Major Depressive Episode in the Past Year,26 or Older,2014-16,"District of Columbia Ward 8",0.0522942618,0.0389283986,0.0699153801
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Florida",0.1193822043,0.1080683615,0.1317056089
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Florida",0.0597987239,0.0538531215,0.0663547092
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Florida",0.0972407546,0.086940295,0.108616412
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Florida",0.0544643476,0.0479265713,0.0618360337
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Florida Broward (Circuit 17)",0.1114436935,0.0892016248,0.1383890641
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Florida Broward (Circuit 17)",0.0555074779,0.0439566757,0.0698717333
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Florida Broward (Circuit 17)",0.0987209697,0.0775457165,0.124895615
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Florida Broward (Circuit 17)",0.0495878747,0.0374513471,0.0653901952
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Florida Circuit 12",0.1178149076,0.0924640915,0.1489752043
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Florida Circuit 12",0.0568722368,0.0436075287,0.0738602476
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Florida Circuit 12",0.1000794328,0.0764143891,0.1300414723
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Florida Circuit 12",0.0524262198,0.038563967,0.0709039339
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Florida Circuit 13 (Hillsborough)",0.1124778954,0.0898163598,0.1399778223
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Florida Circuit 13 (Hillsborough)",0.0685796004,0.0553019873,0.0847590564
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Florida Circuit 13 (Hillsborough)",0.1060985234,0.0830675064,0.1345778448
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Florida Circuit 13 (Hillsborough)",0.0625131739,0.0483836254,0.0804202893
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Florida Circuit 14",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Florida Circuit 14",0.0700471536,0.0541706981,0.0901332923
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Florida Circuit 14",0.1125154244,0.085803259,0.1462135556
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Florida Circuit 14",0.0639717216,0.0473162859,0.0859609094
